_id	admin_level	confirmed	confirmed_doublingRate	confirmed_numIncrease	confirmed_numIncrease_per_100k	confirmed_per_100k	confirmed_rolling	confirmed_rolling_per_100k	country_name	date	dead	dead_doublingRate	dead_numIncrease	dead_numIncrease_per_100k	dead_per_100k	dead_rolling	dead_rolling_per_100k	location_id	mostRecent	name	source
"CHN_None_None2020-11-29"	0	99142	10.3575160157	142	0.0100582335	7.0224885941	105	0.0074374261	"China"	"2020-11-29"	4827	43.4879720731	0	0	0.3419091105	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-11-30"	0	99245	9.848029639	103	0.0072957608	7.0297842026	104.8571395874	0.0074273073	"China"	"2020-11-30"	4827	14	0	0	0.3419091105	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-01"	0	99336	8.8986027976	91	0.0064457692	7.0362300873	105.4285736084	0.0074677831	"China"	"2020-12-01"	4830	4.9869006195	3	0.0002124979	0.3421216011	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-02"	0	99458	8.4333353238	122	0.0086415811	7.0448718071	107	0.0075790915	"China"	"2020-12-02"	4831	4.6666666667	1	0.0000708326	0.3421924412	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-03"	0	99570	8.8955425112	112	0.0079332544	7.0528049469	110.5714263916	0.0078320652	"China"	"2020-12-03"	4832	4.416508275	1	0.0000708326	0.3422632813	1.2857142687	0.0000910705	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-04"	0	99709	9.8066261319	139	0.0098457355	7.0626506805	115.2857131958	0.00816599	"China"	"2020-12-04"	4835	4.0469075685	3	0.0002124979	0.3424757719	1.5714285374	0.0001113084	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-05"	0	99839	11.5446673044	130	0.0092082415	7.0718588829	119.8571395874	0.0084897969	"China"	"2020-12-05"	4835	4.6666666667	0	0	0.3424757719	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-06"	0	99945	16.253487192	106	0.0075082588	7.0793671608	114.7142868042	0.0081255147	"China"	"2020-12-06"	4835	4.6666666667	0	0	0.3424757719	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-07"	0	100043	20.2347899147	98	0.0069415979	7.0863089561	114	0.0080749197	"China"	"2020-12-07"	4835	4.6666666667	0	0	0.3424757719	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-08"	0	100159	28.1465564613	116	0.008216585	7.0945253372	117.5714263916	0.0083278939	"China"	"2020-12-08"	4835	6.029471813	0	0	0.3424757719	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-09"	0	100275	41.3220806735	116	0.008216585	7.1027421951	116.7142868042	0.0082671801	"China"	"2020-12-09"	4837	5.4159393013	2	0.0001416653	0.3426174223	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-10"	0	100405	63.6933753857	130	0.0092082415	7.1119503975	119.2857131958	0.0084493207	"China"	"2020-12-10"	4837	10.5905911631	0	0	0.3426174223	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-11"	0	100509	189.1877026755	104	0.0073665935	7.1193165779	114.2857131958	0.0080951573	"China"	"2020-12-11"	4837	-10.5905911631	0	0	0.3426174223	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-12"	0	100617	-168.9307770991	108	0.0076499241	7.1269669533	111.1428604126	0.0078725405	"China"	"2020-12-12"	4838	-18.996816284	1	0.0000708326	0.3426882625	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-13"	0	100737	-171.8849850948	120	0.0084999157	7.1354665756	113.1428604126	0.0080142058	"China"	"2020-12-13"	4840		2	0.0001416653	0.3428299427	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-14"	0	100844	-328.7011767659	107	0.0075790915	7.1430459023	114.4285736084	0.0081052771	"China"	"2020-12-14"	4843	72.6725029756	3	0.0002124979	0.3430424333	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-15"	0	100959	-134.1810253928	115	0.0081457524	7.1511917114	114.2857131958	0.0080951573	"China"	"2020-12-15"	4846	30.4724347043	3	0.0002124979	0.3432549238	1.5714285374	0.0001113084	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-16"	0	101056	-99.5090725203	97	0.0068707652	7.158062458	111.5714263916	0.0079028979	"China"	"2020-12-16"	4847	92.1033887054	1	0.0000708326	0.3433257639	1.4285714626	0.0001011895	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-17"	0	101170	-54.8685851053	114	0.0080749197	7.1661372185	109.2857131958	0.0077409944	"China"	"2020-12-17"	4849		2	0.0001416653	0.3434674144	1.7142857313	0.0001214274	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-18"	0	101267	-45.7738927408	97	0.0068707652	7.1730079651	108.2857131958	0.0076701618	"China"	"2020-12-18"	4853	25.8986660757	4	0.0002833305	0.3437507451	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-19"	0	101415	-57.3945538404	148	0.0104832295	7.18349123	114	0.0080749197	"China"	"2020-12-19"	4853	15.4373637435	0	0	0.3437507451	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-20"	0	101521	-69.7650829321	106	0.0075082588	7.1909995079	112	0.0079332544	"China"	"2020-12-20"	4854	17.3405767619	1	0.0000708326	0.3438215852	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-21"	0	101635	-67.1409791308	114	0.0080749197	7.1990742683	113	0.008004087	"China"	"2020-12-21"	4857	17.3405767619	3	0.0002124979	0.3440340757	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-22"	0	101728	-48.5872291903	93	0.0065874346	7.2056617737	109.8571395874	0.0077814702	"China"	"2020-12-22"	4859	15.6760030642	2	0.0001416653	0.344175756	1.8571428061	0.0001315463	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-23"	0	101811	-42.828153277	83	0.0058791083	7.211540699	107.8571395874	0.0076398053	"China"	"2020-12-23"	4860	12.5506821487	1	0.0000708326	0.3442465961	1.8571428061	0.0001315463	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-24"	0	101909	-40.5150277847	98	0.0069415979	7.2184824944	105.5714263916	0.0074779019	"China"	"2020-12-24"	4862	10.1558809979	2	0.0001416653	0.3443882465	1.8571428061	0.0001315463	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-25"	0	102002	-45.9094593708	93	0.0065874346	7.2250699997	105	0.0074374261	"China"	"2020-12-25"	4863	8.0600329949	1	0.0000708326	0.3444590867	1.4285714626	0.0001011895	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-26"	0	102102	-36.2313827894	100	0.0070832628	7.2321534157	98.1428604126	0.0069517167	"China"	"2020-12-26"	4864	12.307654181	1	0.0000708326	0.3445299268	1.5714285374	0.0001113084	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-27"	0	102207	-35.8870802349	105	0.0074374261	7.2395906448	98	0.0069415979	"China"	"2020-12-27"	4865	30.4724347043	1	0.0000708326	0.3446007371	1.5714285374	0.0001113084	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-28"	0	102311	-31.93981795	104	0.0073665935	7.2469573021	96.5714263916	0.0068404083	"China"	"2020-12-28"	4869	111.5263413082	4	0.0002833305	0.3448840678	1.7142857313	0.0001214274	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-29"	0	102389	-31.7851171037	78	0.005524945	7.2524819374	94.4285736084	0.0066886242	"China"	"2020-12-29"	4874	43.4879720731	5	0.0003541631	0.3452382386	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-30"	0	102481	-33.5147449125	92	0.0065166019	7.2589988708	95.7142868042	0.0067796945	"China"	"2020-12-30"	4877	27.8606776371	3	0.0002124979	0.3454507291	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-12-31"	0	102571	-36.7592371464	90	0.0063749366	7.2653737068	94.5714263916	0.006698743	"China"	"2020-12-31"	4881	56.4681176589	4	0.0002833305	0.3457340598	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-01"	0	102649	-28.8216868042	78	0.005524945	7.270898819	92.4285736084	0.0065469588	"China"	"2021-01-01"	4884	35.6853893993	3	0.0002124979	0.3459465504	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-02"	0	102731	-26.7552006174	82	0.0058082757	7.2767066956	89.8571395874	0.0063648177	"China"	"2021-01-02"	4886	30.4724347043	2	0.0001416653	0.3460882306	3.1428570747	0.0002226168	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-03"	0	102808	-24.1649935762	77	0.0054541123	7.2821612358	85.8571395874	0.0060814871	"China"	"2021-01-03"	4887	37.6375675893	1	0.0000708326	0.3461590707	3.1428570747	0.0002226168	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-04"	0	102930	-27.2316873422	122	0.0086415811	7.2908024788	88.4285736084	0.0062636281	"China"	"2021-01-04"	4888	56.4681176589	1	0.0000708326	0.346229881	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-05"	0	103026	-33.3682859797	96	0.0067999326	7.2976026535	91	0.0064457692	"China"	"2021-01-05"	4890	72.6725029756	2	0.0001416653	0.3463715613	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-06"	0	103170	-45.4483835665	144	0.0101998989	7.3078022003	98.4285736084	0.0069719544	"China"	"2021-01-06"	4892		2	0.0001416653	0.3465132117	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-07"	0	103331	-107.2105941554	161	0.0114040533	7.3192067146	108.5714263916	0.0076903999	"China"	"2021-01-07"	4895		3	0.0002124979	0.3467257321	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-08"	0	103461	-347.4249714372	130	0.0092082415	7.328414917	116	0.008216585	"China"	"2021-01-08"	4896	111.5263413082	1	0.0000708326	0.3467965424	1.7142857313	0.0001214274	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-09"	0	103626	79.3708152689	165	0.011687384	7.3401021957	127.8571395874	0.0090564573	"China"	"2021-01-09"	4901	43.4879720731	5	0.0003541631	0.3471507132	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-10"	0	103754	53.8487364575	128	0.0090665771	7.3491687775	135.1428527832	0.0095725236	"China"	"2021-01-10"	4903	150.3607513279	2	0.0001416653	0.3472923934	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-11"	0	103895	39.3297735874	141	0.0099874008	7.3591561317	137.8571472168	0.009764784	"China"	"2021-01-11"	4903	-77.5312947471	0	0	0.3472923934	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-12"	0	104146	24.4423238401	251	0.0177789908	7.3769350052	160	0.0113332206	"China"	"2021-01-12"	4906	-82.3892886931	3	0.0002124979	0.347504884	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-13"	0	104322	23.3306350244	176	0.0124665424	7.3894014359	164.5714263916	0.0116570275	"China"	"2021-01-13"	4912	-198.8937871605	6	0.0004249958	0.3479298651	2.8571429253	0.0002023789	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-14"	0	104563	19.0371271254	241	0.0170706641	7.4064722061	176	0.0124665424	"China"	"2021-01-14"	4912	-37.6375675893	0	0	0.3479298651	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-15"	0	104777	16.4286705904	214	0.0151581829	7.4216303825	188	0.0133165345	"China"	"2021-01-15"	4914	-39.5886227876	2	0.0001416653	0.3480715454	2.5714285374	0.0001821411	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-16"	0	104995	14.6538188433	218	0.0154415136	7.4370718002	195.5714263916	0.0138528384	"China"	"2021-01-16"	4919	-39.5886227876	5	0.0003541631	0.3484257162	2.5714285374	0.0001821411	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-17"	0	105246	13.3948221585	251	0.0177789908	7.4548511505	213.1428527832	0.0150974691	"China"	"2021-01-17"	4920	-32.102793894	1	0.0000708326	0.3484965265	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-18"	0	105525	11.7760186042	279	0.0197623037	7.4746131897	232.8571472168	0.016493883	"China"	"2021-01-18"	4924		4	0.0002833305	0.3487798572	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-19"	0	105715	13.9102662796	190	0.0134581998	7.4880714417	224.1428527832	0.0158766285	"China"	"2021-01-19"	4928	48.3581347316	4	0.0002833305	0.3490631878	3.1428570747	0.0002226168	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-20"	0	105955	14.8621528234	240	0.0169998314	7.5050711632	233.2857208252	0.0165242404	"China"	"2021-01-20"	4931	179.4813992628	3	0.0002124979	0.3492757082	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-21"	0	106193	16.036752144	238	0.0168581661	7.5219292641	232.8571472168	0.016493883	"China"	"2021-01-21"	4935	22.7025299015	4	0.0002833305	0.3495590389	3.2857143879	0.0002327358	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-22"	0	106453	17.9811836274	260	0.018416483	7.5403461456	239.4285736084	0.0169593561	"China"	"2021-01-22"	4936	37.6375675893	1	0.0000708326	0.3496298492	3.1428570747	0.0002226168	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-23"	0	106683	19.3769277207	230	0.0162915047	7.5566372871	241.1428527832	0.017080782	"China"	"2021-01-23"	4938	87.2466182659	2	0.0001416653	0.3497715294	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-24"	0	106954	21.4738406536	271	0.0191956423	7.5758333206	244	0.0172831621	"China"	"2021-01-24"	4939	56.4681176589	1	0.0000708326	0.3498423696	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-25"	0	107069	40.6351242256	115	0.0081457524	7.583978653	220.5714263916	0.0156236542	"China"	"2021-01-25"	4943	179.4813992628	4	0.0002833305	0.3501257002	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-26"	0	107230	62.152590472	161	0.0114040533	7.5953826904	216.4285736084	0.0153302047	"China"	"2021-01-26"	4946	-48.3581347316	3	0.0002124979	0.3503381908	2.5714285374	0.0001821411	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-27"	0	107402	255.1500956474	172	0.0121832127	7.6075663567	206.7142791748	0.0146421166	"China"	"2021-01-27"	4947	-43.4879720731	1	0.0000708326	0.3504090309	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-28"	0	107510	-103.8481628872	108	0.0076499241	7.6152162552	188.1428527832	0.0133266533	"China"	"2021-01-28"	4950	-41.0512741227	3	0.0002124979	0.3506215215	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-29"	0	107642	-38.0900798426	132	0.0093499068	7.6245660782	169.8571472168	0.0120314285	"China"	"2021-01-29"	4955	-50.7919107179	5	0.0003541631	0.3509756923	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-30"	0	107771	-24.3768554657	129	0.0091374088	7.6337032318	155.4285736084	0.0110094147	"China"	"2021-01-30"	4956	-179.4813992628	1	0.0000708326	0.3510465026	2.5714285374	0.0001821411	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-01-31"	0	107827	-13.7186221008	56	0.0039666272	7.6376700401	124.7142868042	0.0088338405	"China"	"2021-01-31"	4960		4	0.0002833305	0.3513298333	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-01"	0	107902	-12.4163002817	75	0.0053124474	7.6429824829	119	0.008429083	"China"	"2021-02-01"	4966	-116.3813057977	6	0.0004249958	0.3517548442	3.2857143879	0.0002327358	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-02"	0	107961	-10.7095120859	59	0.0041791252	7.6471614838	104.4285736084	0.0073969504	"China"	"2021-02-02"	4968	-75.9117937141	2	0.0001416653	0.3518964946	3.1428570747	0.0002226168	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-03"	0	108012	-8.6583919898	51	0.0036124641	7.6507740021	87.1428604126	0.0061725578	"China"	"2021-02-03"	4970		2	0.0001416653	0.3520381749	3.2857143879	0.0002327358	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-04"	0	108060	-7.8612700971	48	0.0033999663	7.654173851	78.5714263916	0.0055654207	"China"	"2021-02-04"	4971	-72.6725029756	1	0.0000708326	0.352109015	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-05"	0	108135	-7.176217152	75	0.0053124474	7.6594862938	70.4285736084	0.004988641	"China"	"2021-02-05"	4976	-72.6725029756	5	0.0003541631	0.352463156	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-06"	0	108174	-6.1369441902	39	0.0027624725	7.6622490883	57.5714302063	0.0040779356	"China"	"2021-02-06"	4976		0	0	0.352463156	2.8571429253	0.0002023789	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-07"	0	108226	-6.3872870073	52	0.0036832967	7.6659321785	57	0.0040374598	"China"	"2021-02-07"	4977	-32.102793894	1	0.0000708326	0.3525339961	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-08"	0	108288	-6.5325960617	62	0.0043916232	7.6703238487	55.1428565979	0.0039059136	"China"	"2021-02-08"	4979	-18.4455196305	2	0.0001416653	0.3526756763	1.8571428061	0.0001315463	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-09"	0	108342	-6.5219505749	54	0.0038249621	7.6741490364	54.4285697937	0.0038553188	"China"	"2021-02-09"	4982	-31.7768292302	3	0.0002124979	0.3528881669	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-10"	0	108365	-6.5445806567	23	0.0016291505	7.6757779121	50.4285697937	0.0035719883	"China"	"2021-02-10"	4984	-31.7768292302	2	0.0001416653	0.3530298173	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-11"	0	108414	-6.8855743905	49	0.003470799	7.6792488098	50.5714302063	0.0035821074	"China"	"2021-02-11"	4988	-59.7103399452	4	0.0002833305	0.353313148	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-12"	0	108450	-6.7799018869	36	0.0025499747	7.6817989349	45	0.0031874683	"China"	"2021-02-12"	4990	-27.2070149382	2	0.0001416653	0.3534548283	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-13"	0	108482	-7.3953369807	32	0.0022666443	7.6840653419	44	0.0031166356	"China"	"2021-02-13"	4991	-25.337485212	1	0.0000708326	0.3535256684	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-14"	0	108519	-8.2645291873	37	0.0026208074	7.686686039	41.8571434021	0.0029648514	"China"	"2021-02-14"	4994	-20.9761502981	3	0.0002124979	0.3537381589	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-15"	0	108551	-7.9456025406	32	0.0022666443	7.6889529228	37.5714302063	0.0026612831	"China"	"2021-02-15"	4995	-21.7439860365	1	0.0000708326	0.3538089991	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-16"	0	108575	-8.0144780279	24	0.0016999831	7.6906528473	33.2857131958	0.0023577146	"China"	"2021-02-16"	4996	-18.0039397559	1	0.0000708326	0.3538798094	2	0.0001416653	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-17"	0	108607	-9.7014682454	32	0.0022666443	7.6929192543	34.5714302063	0.0024487851	"China"	"2021-02-17"	4999	-20.646777863	3	0.0002124979	0.3540923297	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-18"	0	108645	-9.7495525326	38	0.0026916401	7.6956110001	33	0.0023374767	"China"	"2021-02-18"	5001	-14	2	0.0001416653	0.3542339802	1.8571428061	0.0001315463	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-19"	0	108674	-11.2186003187	29	0.0020541463	7.6976652145	32	0.0022666443	"China"	"2021-02-19"	5001	-15.0071958838	0	0	0.3542339802	1.5714285374	0.0001113084	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-20"	0	108707	-13.7803204175	33	0.0023374767	7.7000026703	32.1428565979	0.0022767631	"China"	"2021-02-20"	5001	-13.0793531243	0	0	0.3542339802	1.4285714626	0.0001011895	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-21"	0	108743	-13.445145489	36	0.0025499747	7.7025527954	32	0.0022666443	"China"	"2021-02-21"	5001	-9.7183578833	0	0	0.3542339802	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-22"	0	108775	-14.3736459232	32	0.0022666443	7.7048192024	32	0.0022666443	"China"	"2021-02-22"	5002	-11.7386138248	1	0.0000708326	0.3543048203	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-23"	0	108807	-17.4949595354	32	0.0022666443	7.7070860863	33.1428565979	0.0023475958	"China"	"2021-02-23"	5004	-14	2	0.0001416653	0.3544464707	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-24"	0	108839	-17.6529029123	32	0.0022666443	7.7093524933	33.1428565979	0.0023475958	"China"	"2021-02-24"	5005	-8.83301655	1	0.0000708326	0.3545173109	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-25"	0	108866	-17.0850937444	27	0.001912481	7.7112650871	31.571428299	0.0022362873	"China"	"2021-02-25"	5006	-7.2689533886	1	0.0000708326	0.354588151	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-26"	0	108906	-24.1042325921	40	0.0028333052	7.7140984535	33.1428565979	0.0023475958	"China"	"2021-02-26"	5007	-10.5905911631	1	0.0000708326	0.3546589911	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-27"	0	108950	-27.6876803048	44	0.0031166356	7.7172150612	34.7142868042	0.0024589042	"China"	"2021-02-27"	5007	-8.83301655	0	0	0.3546589911	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-02-28"	0	108997	-39.368836436	47	0.0033291336	7.7205443382	36.2857131958	0.0025702126	"China"	"2021-02-28"	5009	-11.9665790395	2	0.0001416653	0.3548006415	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-01"	0	109034	-94.5315912122	37	0.0026208074	7.7231650352	37	0.0026208074	"China"	"2021-03-01"	5011	-15.2582263015	2	0.0001416653	0.3549423218	1.2857142687	0.0000910705	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-02"	0	109061	-228.8933266627	27	0.001912481	7.7250776291	36.2857131958	0.0025702126	"China"	"2021-03-02"	5012	-12.8740031098	1	0.0000708326	0.3550131321	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-03"	0	109101	-146.0462940725	40	0.0028333052	7.7279109955	37.4285697937	0.0026511641	"China"	"2021-03-03"	5012	-10.9365779167	0	0	0.3550131321	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-04"	0	109131	509.4477740683	30	0.0021249789	7.7300357819	37.8571434021	0.002681521	"China"	"2021-03-04"	5013	-15.6760030642	1	0.0000708326	0.3550839722	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-05"	0	109162	-2489.0883726713	31	0.0021958116	7.732231617	36.5714302063	0.0025904505	"China"	"2021-03-05"	5013	-16.0097134515	0	0	0.3550839722	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-06"	0	109207	-628.3254298406	45	0.0031874683	7.7354187965	36.7142868042	0.0026005695	"China"	"2021-03-06"	5015	-43.4879720731	2	0.0001416653	0.3552256525	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-07"	0	109248	-491.9799182154	41	0.0029041378	7.7383232117	35.8571434021	0.0025398557	"China"	"2021-03-07"	5015	-33.7318917551	0	0	0.3552256525	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-08"	0	109280	-243.5396978424	32	0.0022666443	7.7405896187	35.1428565979	0.0024892611	"China"	"2021-03-08"	5015	-11.9665790395	0	0	0.3552256525	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-09"	0	109315	-251.3039417215	35	0.002479142	7.7430691719	36.2857131958	0.0025702126	"China"	"2021-03-09"	5016	-11.9665790395	1	0.0000708326	0.3552964628	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
